    -0.013    -0.889     0.145     0.434    -0.875     0.293     0.133    -0.137    -0.538     0.951     0.000     0.003     0.001     0.002     0.001     0.000     0.043     0.949     0.000     0.000     8.000
    -1.364     0.713     0.301    -0.945     0.962     0.656     0.133     1.411     0.954    -0.217     0.000     0.000     0.855     0.003     0.004     0.000     0.000     0.129     0.010     0.000     3.000
    -1.252     0.713    -0.321    -2.496     0.962     0.449    -0.005    -0.981     1.343    -1.619     0.000     0.000     0.017     0.000     0.758     0.002     0.065     0.152     0.007     0.000     5.000
    -1.477     0.130     2.320     0.779    -0.416    -0.793    -1.114    -1.684    -0.927    -0.061     0.000     0.000     0.002     0.000     0.987     0.000     0.008     0.004     0.000     0.000     5.000
    -1.477     1.149     0.922     0.779     1.421     0.863    -0.837    -0.418    -0.603     1.263     0.000     0.000     0.799     0.000     0.198     0.000     0.000     0.003     0.000     0.000     3.000
    -0.801    -0.161     1.698    -0.083     0.043     0.604    -0.282    -0.840     0.240    -0.684     0.000     0.000     0.074     0.000     0.344     0.000     0.086     0.496     0.000     0.000     8.000
    -2.040     1.441     0.301     1.641     1.574     0.397    -0.975    -0.981    -1.122     1.263     0.000     0.000     0.186     0.000     0.814     0.000     0.000     0.000     0.000     0.000     5.000
    -0.576    -0.452     0.145    -0.255    -0.110    -0.069     0.133    -0.137    -0.343    -0.528     0.000     0.000     0.006     0.000     0.030     0.000     0.153     0.809     0.001     0.000     8.000
     0.550    -0.743    -2.340    -1.462     0.503     1.432     1.518     0.145     1.148    -0.606     0.000     0.009     0.000     0.003     0.000     0.004     0.001     0.014     0.969     0.000     9.000
    -0.801     0.713     0.145     0.089     0.043     1.691     0.272     0.848     0.565     0.873     0.000     0.000     0.753     0.007     0.001     0.000     0.000     0.230     0.009     0.000     3.000
    -0.576     1.004    -1.718    -0.255    -0.416    -1.725    -0.975    -0.840     0.305    -0.684     0.000     0.000     0.000     0.000     0.183     0.000     0.617     0.200     0.000     0.000     7.000
    -0.351     0.276     0.611    -1.979    -0.416    -0.897    -0.559    -0.137    -0.862     0.640     0.000     0.000     0.002     0.000     0.022     0.000     0.093     0.883     0.000     0.000     8.000
    -1.252     1.441     2.009     0.434    -0.875     1.225    -1.252    -0.137     0.694     0.640     0.000     0.000     0.913     0.000     0.036     0.000     0.000     0.051     0.000     0.000     3.000
    -0.689     1.295     1.543    -0.773     1.115     0.707     0.410    -1.262    -0.603     0.484     0.000     0.000     0.350     0.000     0.569     0.000     0.001     0.080     0.000     0.000     5.000
    -0.351    -0.015    -0.321     0.434    -0.875    -1.000     0.964    -0.700    -0.149    -0.217     0.000     0.001     0.000     0.000     0.009     0.000     0.451     0.536     0.002     0.000     8.000
